cupy_cross_corr_time,numpy_cross_corr_time,tensordot_numpy_cross_corr_time,cp_dot_computation_no_reshape_time,np_dot_computation_no_reshape_time,cupy_sliding_views_time,cupy_flatten_sliding_views_time,cupy_sliding_views_C-continguous,cupy_flatten_sliding_views_C-continguous,cupy_flattennb_inputs,inputs_side_len,nb_kernels,kernels_side_len,depth,numpy_to_cupy_speed_up,dot_fraction
0.022970522000832716,0.8700035709989606,0.8949281749992224,0.017174352000438375,0.24307082000086666,0.38321694299884257,0.3820540710003115,False,True,401,32,21,7,3,37.87478451588613,0.7476692083800176
0.019668876000650926,0.754024292997201,1.0335809540010814,0.02005244699830655,0.143609431997902,0.43078845200216165,0.3852564849985356,False,True,401,32,11,7,3,38.33591166939316,1.0195014192800305
0.003087449000304332,0.12287861100048758,0.14149258899851702,0.003298506999271922,0.006759234001947334,0.01461096599814482,0.019712138000613777,False,True,401,32,1,3,1,39.79939781624744,1.0683599952409857
0.0029895420011598617,0.1190862939984072,0.07933142799811321,0.0016598080001131166,0.0016904449985304382,0.015504899001825834,0.02064414999767905,False,True,201,32,1,7,1,39.834293665118246,0.5552047770090388
0.019478551999782212,0.7822173630011093,1.0342769069975475,0.0238168459982262,0.1940465019979456,0.3847711859998526,0.33764478000011877,False,True,1,500,21,7,3,40.157880473346026,1.2227215862088976
0.004481216998101445,0.18663060299877543,0.3412580779986456,0.0027563870025915094,0.003331025000079535,0.11671596899759606,0.11328156300078263,False,True,401,32,1,3,3,41.64730319416469,0.6150978637631934
0.008043608999287244,0.33658538199961185,0.3727375749986095,0.003427906001888914,0.003960897000069963,0.18423192299815128,0.13122772499991697,False,True,401,32,1,7,1,41.845070046223924,0.42616517065817916
0.006255707998207072,0.27580329699776485,0.27384169500146527,0.003263598002376966,0.0056024350014922675,0.2010227050013782,0.19994662899989635,False,True,601,32,1,7,1,44.088262603819096,0.5216992230635342
0.012003364001429873,0.5422160400012217,0.8946710000018356,0.004500934999668971,0.023079926999344025,0.3591502510025748,0.3461441649997141,False,True,601,32,1,5,3,45.172006775486565,0.374972799219686
0.015372497000498697,0.7044944469998882,1.1256699609984935,0.0065528230006748345,0.03534506099822465,0.5098964499993599,0.46591561999957776,False,True,801,32,1,5,3,45.82823772722374,0.4262692651988974
0.005278830001770984,0.26652396399731515,0.27425838600174757,0.00349379999897792,0.005647747999319108,0.1326129610024509,0.13566145199729363,False,True,601,32,1,5,1,50.48921141766254,0.6618512052492298
0.004752054999698885,0.24267978699936066,0.46134024399725604,0.0028277999990677927,0.0030869660004100297,0.17186968000169145,0.12569724299828522,False,True,201,32,1,5,3,51.068387679590856,0.5950688700461121
0.020212258998071775,1.0708179600005678,1.5309473099987372,0.017767203000403242,0.03854073599723051,0.830232745000103,0.7802663950023998,False,True,801,32,1,7,3,52.97863836509925,0.8790310376538423
0.03178061200014781,1.699649173002399,2.4016139859995747,0.017023378000885714,0.07674574200063944,1.3601163419989462,1.3261612340029387,False,True,1,1000,1,7,3,53.48069360635642,0.5356529320708656
0.015447625002707355,0.8549430050006777,1.219081069000822,0.00839537100182497,0.0311826809993363,0.651098455000465,0.8227637550007785,False,True,601,32,1,7,3,55.344624487637425,0.5434732523836897
0.003651507002359722,0.20701965400076006,0.21373054500145372,0.003467417001957074,0.003069266997044906,0.03959962999942945,0.0350269179980387,False,True,401,32,1,5,1,56.6943056296968,0.9495851985813849
0.004205677996651502,0.25059970100119244,0.26442752100047073,0.004827007000130834,0.004771669999172445,0.025901144999807002,0.024450196000543656,False,True,801,32,1,3,1,59.586040871582696,1.1477357524694056
0.010620625002047746,0.6457758590004232,0.7735698720025539,0.005067647998657776,0.01810374500200851,0.3851841260002402,0.3860261219997483,False,True,401,32,1,7,3,60.803941281790124,0.4771515798440008
0.0059521240000321995,0.363538076999248,0.34907525800008443,0.0037668389995815232,0.005779569000878837,0.16632990400103154,0.20216248399810866,False,True,801,32,1,5,1,61.07703350892578,0.6328562710657818
0.016791704001661856,1.07824440100012,1.5399558240023907,0.0162810290021298,0.05824213500090991,0.7545636510003533,0.6915151989996957,False,True,1,1000,1,5,3,64.21292329196652,0.9695876606995028
0.009043172998644877,0.5985773489992425,0.8547998360008933,0.013719700000365265,0.015216984000289813,0.3960426070007088,0.3428218269982608,False,True,1,500,1,7,3,66.19107575282919,1.517133422353102
0.006763232002413133,0.4620157890021801,0.736725128001126,0.005046969999966677,0.007290208999620518,0.2851027280012204,0.22874354099985794,False,True,401,32,1,5,3,68.31287006527826,0.7462364145080206
0.00698061499861069,0.4779930350014183,0.7289447190014471,0.005354879998776596,0.01996480799789424,0.23072861999753513,0.1858793150022393,False,True,801,32,1,3,3,68.47434432303606,0.7671071961198757
0.008717212000192376,0.6062706880002224,0.8992555440017895,0.01493829099854338,0.01725606299805804,0.30952314699970884,0.2576257340006123,False,True,1,1000,1,3,3,69.54869148379585,1.7136546636945063
0.005268266002531163,0.37004798099951586,0.6308084510019398,0.0035349940008018166,0.0080910100004985,0.22976581800321583,0.18024915700152633,False,True,1,500,1,5,3,70.24094470964916,0.6709976297900319
0.011816916001407662,0.8871002480009338,0.9487607730006857,0.014479272998869419,0.04055775099914172,0.5217626150006254,0.4423361790031777,False,True,1,1000,1,7,1,75.07036928207495,1.2253004927127018
0.00789774400254828,0.610514277999755,0.6716145889986365,0.014391698001418263,0.011827942002128111,0.32139007300065714,0.2663648560010188,False,True,801,32,1,7,1,77.30236353606384,1.8222543041119907
0.0038813659994048066,0.3020789660004084,0.42192899500150816,0.0031941970009938814,0.005643440999847371,0.17642961599995033,0.12082108199683717,False,True,1,500,1,7,1,77.82800334900938,0.8229569181272005
0.004986837000615196,0.39415834299870767,0.4502011289987422,0.0060074899993196595,0.006329011997877387,0.1416102969997155,0.09103859799870406,False,True,1,1000,1,3,1,79.03974863226584,1.204669412410823
0.008135635001963237,0.6656810959975701,0.7235772290005116,0.012188019998575328,0.02291805799904978,0.31319437899946934,0.23780376200011233,False,True,1,1000,1,5,1,81.82288116870193,1.49810309774642
