,nb_inputs,cross_corr,legacy_cross_corr,cp_dot_computation_no_reshape,np_dot_computation_no_reshape,inputs_side_len,nb_kernels,kernels_side_len,depth,speed_up
1031,101,0.00877949499999886,0.03406998900027247,0.021365263999996387,0.0036046320001332788,32,16,3,3,3.880631972599437
1877,401,0.017224279999936698,0.06686123599956773,0.04358706600032747,0.011333505000038713,32,10,4,1,3.88180150344824
1673,301,0.019119122000120115,0.07447152700024162,0.05937640100000863,0.01894891900019502,32,19,7,1,3.8951332074649536
748,1,0.16136495299997478,0.6290459779997946,0.4196045140001843,0.13129235399992467,1000,17,7,1,3.898281295318773
1257,201,0.007915284999853611,0.030896620000021358,0.019221081000068807,0.003914320000149019,32,8,4,1,3.9034121955928023
1373,201,0.01325424100014061,0.05177868900000249,0.039975251000214485,0.012134266999964893,32,19,7,1,3.906575185969018
706,1,0.12475013300036153,0.48746578100008264,0.3200094959997841,0.09737733000019944,1000,13,6,1,3.9075371646992147
1486,201,0.0317304499999409,0.1240062609999768,0.13030180800024027,0.03754357300022093,32,31,3,3,3.9081154222586747
1731,301,0.02520117299991398,0.09848976499961282,0.06674086099974375,0.03081916100018134,32,25,6,1,3.9081420932251447
998,101,0.00603389599973525,0.023611457000242808,0.018158563999804755,0.004979395000191289,32,12,7,1,3.913136222646
1101,101,0.011545450000085111,0.04522783399988839,0.02688526499969157,0.004492811999625701,32,23,3,3,3.9173729910531834
1733,301,0.02600216599967098,0.10223352900038662,0.07176083400008793,0.0320118370000273,32,25,7,1,3.93173126429853
521,1,0.03736749300014708,0.14723901100023795,0.07300354500011963,0.027328368999860686,500,25,3,3,3.9402967440084464
2090,401,0.0972889810000197,0.38345140099954733,0.22916684400024678,0.0902852190001795,32,31,5,3,3.9413651685741233
922,101,0.003732037999725435,0.014756740999928297,0.00866584999994302,0.0014980589999140648,32,5,4,1,3.954070403627709
1051,101,0.009776022000096418,0.038702233000094566,0.02310345200021402,0.0042151110001213965,32,18,3,3,3.9588938117889727
813,1,0.21291909000001397,0.8430091350001021,0.5161912809999194,0.1455686910003351,1000,24,4,3,3.959293340019661
586,1,0.034392054000363714,0.13619646200004354,0.08558837600003244,0.036334734999854845,500,31,6,1,3.9601142170398775
1663,301,0.01839657399978023,0.07289220199982083,0.057822688999749516,0.018275453000114794,32,18,7,1,3.9622704749640674
1363,201,0.012760877000346227,0.05059881199986194,0.03921855999988111,0.013288884999838046,32,18,7,1,3.965151611326486
394,1,0.01713685999993686,0.067991880000136,0.045923295999728,0.01305891900028655,500,12,5,1,3.9675809921062855
2100,401,0.09734873700017488,0.3865798970000469,0.23458952999953908,0.08119710000028135,32,32,5,3,3.971082819485911
422,1,0.02044626499991864,0.08121264100009284,0.045330388999900606,0.01274080600023808,500,15,4,1,3.9720037376222996
976,101,0.005526001999896835,0.02196806599977208,0.015254163999998127,0.0034866159999182855,32,10,6,1,3.9753995746259596
1741,301,0.02791567499980374,0.11099905499986562,0.06964905799986809,0.025870625999687036,32,26,6,1,3.976226797333254
1941,401,0.022429947999626165,0.08936547899975267,0.06734769699960452,0.021895540000514302,32,16,6,1,3.9842035746691034
1899,401,0.018070924000312516,0.07202527099980216,0.05521192400010477,0.013283848000355647,32,12,5,1,3.985699403005434
1909,401,0.01939361699987785,0.07741056899976684,0.05852906299969618,0.013199138999880233,32,13,5,1,3.991548817337911
1661,301,0.018743590000212862,0.07487412700038476,0.05314550799994322,0.017874502999802644,32,18,6,1,3.9946524118130227
721,1,0.14663460499969005,0.5861559360000683,0.3364153139996233,0.08444106999968426,1000,15,3,3,3.997391584348778
823,1,0.21755896700005906,0.8698857310000676,0.5309914330000538,0.17808061899995664,1000,25,4,3,3.998390611037565
1133,101,0.012042584000028,0.04818093600033535,0.02955123999981879,0.008921762000227318,32,26,4,3,4.000880209780835
1311,201,0.011659987999792065,0.04668911899989325,0.03320822900013809,0.008660923000206822,32,13,6,1,4.004216728244135
731,1,0.14038782100033131,0.5645064969999112,0.352300803000162,0.08780256000000008,1000,16,3,3,4.021050351643957
1726,301,0.0460431830001653,0.18602616799989846,0.0917026080001051,0.025020604000019375,32,25,3,3,4.040254297780208
670,1,0.04545435400041242,0.1837638270003481,0.20810543700008566,0.04611042999977144,1000,10,3,1,4.042821222333965
1021,101,0.00842177399999855,0.03405856600011248,0.020621835999918403,0.00350228099978267,32,15,3,3,4.044108284088168
1143,101,0.012205975000142644,0.04942895799968028,0.0323448749995805,0.011791809999976977,32,27,4,3,4.0495706405348715
1931,401,0.021336701000109315,0.0865140119994976,0.06835177500033751,0.018297861999599263,32,15,6,1,4.054704239378635
320,1,0.010840578000170353,0.044070308999835106,0.023164657000052102,0.003526408000197989,500,5,3,1,4.065309893913643
1763,301,0.02834130200017171,0.1154686390000279,0.07384581899987097,0.032311736999872664,32,28,7,1,4.074217867595791
1353,201,0.01224616200033779,0.04991686099992876,0.03829145600002448,0.012190223000288825,32,17,7,1,4.076122870051195
1889,401,0.018071554999551154,0.07366358800027228,0.053382756000246445,0.013190669999858073,32,11,5,1,4.076217458990213
895,1,0.29276638600003935,1.1935282770000413,0.7382793700003276,0.24934040900006949,1000,32,5,3,4.07672579255694
1301,201,0.0108485920000021,0.04447877900020103,0.03201284699980533,0.009032740000293416,32,12,6,1,4.099958685900661
660,1,0.04251748300021063,0.17452836799975557,0.19739906600034374,0.04151791599997523,1000,9,3,1,4.104861240231247
1835,401,0.012763064999944618,0.05246263299977727,0.03575012400006017,0.004857254999933502,32,6,3,1,4.110504255835485
934,101,0.004141565999816521,0.017072869000003266,0.012239929999850574,0.0021249620003800374,32,6,5,1,4.122322088012028
2006,401,0.048637897999469715,0.2008750869999858,0.17692402000011498,0.04811611700006324,32,23,3,3,4.130011683526617
1599,301,0.014928006999980425,0.06168531200000871,0.0437760149998212,0.012861192999935156,32,12,5,1,4.132186701151038
1706,301,0.02737629500006733,0.11323930600019594,0.06958878800014645,0.014366359000177908,32,23,3,3,4.13639997669215
988,101,0.005821537999963766,0.024092781000035757,0.017589509999652364,0.004891513000075065,32,11,7,1,4.138559432264414
2071,401,0.03745816799983004,0.15599428499990609,0.17561112099974707,0.06087103099980595,32,29,6,1,4.164493175443441
578,1,0.0363060649997351,0.15164943599984326,0.1600459870001032,0.049219252999591845,500,30,7,1,4.176972525140076
2060,401,0.08847035800044978,0.37118307200034906,0.21566383499975927,0.12195962199984933,32,28,5,3,4.195564258917795
384,1,0.015640191999864328,0.06562221200010754,0.04442482400008885,0.012740766999741027,500,11,5,1,4.195742098349994
1557,301,0.01184528500016313,0.04970257600007244,0.02829930100006095,0.0061221189998832415,32,8,4,1,4.195979750541076
2061,401,0.03606380899964279,0.15154542500022217,0.16905539599974873,0.051167777000046044,32,28,6,1,4.202146950193842
1463,201,0.01919300600002316,0.08066164599995318,0.05208704899996519,0.021505075999812107,32,28,7,1,4.202658301667589
1643,301,0.016703480999694875,0.07021618799990392,0.054762923999987834,0.01648840600000767,32,16,7,1,4.20368592637586
1703,301,0.023192172999642935,0.09750535700004548,0.06534563000013804,0.023700300000200514,32,22,7,1,4.204235497965053
1589,301,0.013543312999900081,0.05694684399986727,0.0414595150000423,0.009609457999886217,32,11,5,1,4.204794203625613
1261,201,0.010225014999832638,0.04300424499979272,0.026922262999960367,0.007719393000115815,32,8,6,1,4.2057879622178165
2051,401,0.03479191299993545,0.1465749950002646,0.16719646099954844,0.04928472400024475,32,27,6,1,4.212904159668845
875,1,0.27793496599997525,1.170928420999644,0.6963659449997976,0.2507653540001229,1000,30,5,3,4.212958296869162
514,1,0.02607842699990215,0.10993632600002456,0.07011821900005089,0.015866749999986496,500,24,5,1,4.2156041850391155
364,1,0.014437405000080616,0.06086383899992143,0.039619031000256655,0.011765767000269989,500,9,5,1,4.215704899847415
803,1,0.20579033500007426,0.8680746110003383,0.50249937100034,0.14180236499987586,1000,23,4,3,4.218247717999123
2070,401,0.09205037300034746,0.38833875300042564,0.22520107699983782,0.13153935900027136,32,29,5,3,4.21876349158259
1921,401,0.020253439000043727,0.08554755400018621,0.062004617999264156,0.018026445000032254,32,14,6,1,4.223853242898725
1011,101,0.008051355000134208,0.03406194599983792,0.019925504999719124,0.0036352639999677194,32,14,3,3,4.230585534890728
1123,101,0.011609545000283106,0.04925636300004044,0.028807793999931164,0.009453820000089763,32,25,4,3,4.242747067076211
1473,201,0.020329507000042213,0.08637339300003077,0.05287018400031229,0.022053600999697665,32,29,7,1,4.248671303236789
1279,201,0.009057307000148285,0.03853114999992613,0.026863941000101477,0.006014636000145401,32,10,5,1,4.25415081980718
696,1,0.12286772900006326,0.5232529689997136,0.3124351540000134,0.13452941799960172,1000,12,6,1,4.258668840533743
1867,401,0.015897919000053662,0.0677324630005387,0.045029660999716725,0.009185349999825121,32,9,4,1,4.260460944624896
1225,201,0.006202529999882245,0.026449628000136727,0.017290168999807065,0.0019231689998377988,32,5,3,1,4.264328911047407
966,101,0.005198289999952976,0.022170940000250994,0.016041596000377467,0.004823063000003458,32,9,6,1,4.2650448513745
978,101,0.005485144999965996,0.023422093000135646,0.017912684000293666,0.007345672000155901,32,10,7,1,4.270095503451749
793,1,0.19790585400005511,0.8467478460001985,0.48954391600000235,0.1400972470000852,1000,22,4,3,4.278538653030257
2080,401,0.09041456999966613,0.3880498880007508,0.2243353069998193,0.08287358199959272,32,30,5,3,4.291895520845631
640,1,0.033144295000056445,0.14257818299984137,0.09972148699989702,0.01481568300005165,1000,7,3,1,4.301741310219407
900,101,0.0029914279998592974,0.012870178999946802,0.007557879000160028,0.0008911049999369425,32,3,3,1,4.302352923270142
511,1,0.02592230299978837,0.11186868799995864,0.06699556200010193,0.017155774000002566,500,24,3,3,4.315538168073721
2103,401,0.038596835999669565,0.1674279189992376,0.18774604400005046,0.05789000700042379,32,32,7,1,4.3378664251305725
956,101,0.005001318000267929,0.021720358000038686,0.013999878000049648,0.0030394089999390417,32,8,6,1,4.342926804269412
885,1,0.28312270499964143,1.2300883699999758,0.7183082909996301,0.25391832600007547,1000,31,5,3,4.344718202665992
1696,301,0.026245123999615316,0.11435048399971492,0.06797954800003936,0.015417936000176269,32,22,3,3,4.357018240850795
694,1,0.11597121000022526,0.5053121659998396,0.3046879670000635,0.10582965699995839,1000,12,5,1,4.357220779181818
686,1,0.11055158299996037,0.4839331409998522,0.2885755499996776,0.09623171200018987,1000,11,6,1,4.3774419856116005
1611,301,0.014552720000210684,0.06412310299992896,0.045600064000154816,0.013732417000028363,32,13,6,1,4.406262403110939
481,1,0.023044993999974395,0.10158279999996012,0.06115927799964993,0.013527582999813603,500,21,3,3,4.408020240754802
2093,401,0.037903593000010005,0.16739204799978324,0.1824964790002923,0.05713165899942396,32,31,7,1,4.416258057639524
504,1,0.026054235999708908,0.11506661399971563,0.06583813199995348,0.0207529300000715,500,23,5,1,4.416426334704315
783,1,0.1920395180000014,0.8484189189998688,0.47750447800035545,0.15469721199997366,1000,21,4,3,4.417939223321017
1343,201,0.011663250999845332,0.05161342900009913,0.03729592699983186,0.010998468000252615,32,16,7,1,4.42530380258331
1911,401,0.018940304000352626,0.08381840299989562,0.060541746000126295,0.01821809899956861,32,13,6,1,4.4253990325781
912,101,0.0033018310000443307,0.014619435999975394,0.00789999100015848,0.0014697920000799058,32,4,4,1,4.427675432140262
924,101,0.003825348999725975,0.016951135999988765,0.011391212000035011,0.0020856699998148542,32,5,5,1,4.431265226049451
2041,401,0.033741268000085256,0.1495764759993108,0.15789006300019537,0.04887291200066102,32,26,6,1,4.4330425281863395
2031,401,0.034073322999574884,0.15111444300055155,0.15454294800019852,0.049833731999569864,32,25,6,1,4.434978149986631
728,1,0.13652276499988147,0.6056430250000631,0.38667514899998423,0.11809206299994912,1000,15,7,1,4.436205383040615
1579,301,0.012874518999979045,0.057145868000134215,0.0397786459998315,0.009389572000145563,32,10,5,1,4.438679845066618
1281,201,0.009617561000140995,0.042695192999872233,0.02915250499972899,0.008684526000251935,32,10,6,1,4.4392952640743655
1458,201,0.021395328999915364,0.0950898370001596,0.05721333799965578,0.018560696999884385,32,28,4,3,4.444420415340926
1001,101,0.007608448000155477,0.03383927100003348,0.019082835000062914,0.003612792000240006,32,13,3,3,4.447591808387464
1996,401,0.0450675649999539,0.20052106000002823,0.16657554699941102,0.041304315000161296,32,22,3,3,4.449343114060707
1686,301,0.02509103700003834,0.11170475899962184,0.06588258299962035,0.017546719000165467,32,21,3,3,4.451978569058391
588,1,0.03357574499978,0.14995794899959947,0.16222316499988665,0.05193070999985139,500,31,7,1,4.466258276639343
1333,201,0.011514309000176581,0.05158211999969353,0.036817709999922954,0.018428957000196533,32,15,7,1,4.47982766476933
1631,301,0.016592338000009477,0.07440682400010701,0.04925735999995595,0.016599712999777694,32,15,6,1,4.484408646934779
1113,101,0.011039123000045947,0.049663426999813964,0.02834050000001298,0.007267771999977413,32,24,4,3,4.498856204392981
1323,201,0.01080177600033494,0.048671229999854404,0.035096394999982294,0.01101471100037088,32,14,7,1,4.505854407492362
855,1,0.25556935199983855,1.1527910929999052,0.6647175750003953,0.24290661900022315,1000,28,5,3,4.5106781544002725
1153,101,0.012468429000364267,0.056337036000059015,0.03086561299960522,0.009163970000372501,32,28,4,3,4.518374848861321
1746,301,0.04915519999985918,0.22253483399981633,0.10058652300040194,0.03177677499979836,32,27,3,3,4.527188049289879
865,1,0.26468177500009915,1.2062011819998588,0.6826695439999639,0.2387854570001764,1000,29,5,3,4.557175052945776
1448,201,0.02066037199983839,0.09436331999995673,0.060334846999921865,0.018347419999827252,32,27,4,3,4.56735822572289
1202,101,1.1194545389998893,5.136413983000239,3.158970063999732,0.6287612860000991,500,5,3,1,4.588318510539128
863,1,0.25516409100009696,1.1711040320001302,0.6257107209999049,0.20997598599979028,1000,29,4,3,4.5896114434051976
1857,401,0.014334540000163543,0.06588682700021309,0.038037215000258584,0.00872719099970709,32,8,4,1,4.596368421969689
718,1,0.13066260799996599,0.6008806410000034,0.3798658999999134,0.12126819700006308,1000,14,7,1,4.598719176033589
1966,401,0.033068147000449244,0.15218032099983247,0.08855898799993156,0.021223128999736218,32,19,3,3,4.60202142556597
2073,401,0.03595198699986213,0.16546014100003958,0.17213426699981937,0.056713192000643176,32,29,7,1,4.602253027090661
1676,301,0.024268663999919227,0.11169070899995859,0.06510573700006717,0.014437182000165194,32,20,3,3,4.602260305731305
773,1,0.19168336900020222,0.8821913510000741,0.455615539000064,0.14236830800018652,1000,20,4,3,4.60233642387172
1237,201,0.007626389000051859,0.035110337999867625,0.0170097939999323,0.00547889400013446,32,6,4,1,4.6037958461899695
1537,301,0.009985165999751189,0.04614207800022996,0.024145090999809327,0.005619723000108934,32,6,4,1,4.621062684524196
1103,101,0.01070668200009095,0.049664312999993854,0.027490543000112666,0.0071555419999640435,32,23,4,3,4.638627821352308
374,1,0.014985675999923842,0.0696053279998523,0.041502360999857046,0.009932664999723784,500,10,5,1,4.644790665446527
946,101,0.004619301999809977,0.0214713400000619,0.01335750599992025,0.0030299539998850378,32,7,6,1,4.648178447944118
1956,401,0.035288344000036886,0.1641612929997791,0.08713963300033356,0.024380332999498933,32,18,3,3,4.651997639776112
1269,201,0.008483536999847274,0.03948137099996529,0.025960009000300488,0.007855478999772458,32,9,5,1,4.653880922624143
568,1,0.03178973100011717,0.14794676500014248,0.15544390199966074,0.04839582399972642,500,29,7,1,4.653916857604022
1287,201,0.011094593000052555,0.05166226399978768,0.024940018000052078,0.005691439000202081,32,11,4,1,4.656526291639807
1901,401,0.01779220400021586,0.08310168200023327,0.0579043730003832,0.01773002599929896,32,12,6,1,4.670679472831194
461,1,0.02154906000032497,0.10067887600007452,0.056940115000088554,0.014556035000168777,500,19,3,3,4.6720773898516335
1986,401,0.04375369100034732,0.20463059099984093,0.16083396399972116,0.044746534999831056,32,21,3,3,4.676876083396406
991,101,0.007137055999919539,0.03345597799989264,0.018266771000071458,0.0033872779999910563,32,12,3,3,4.687644037018878
1666,301,0.023352753999915876,0.10954969999966124,0.06209989699982543,0.014003605999732827,32,19,3,3,4.691082687723078
1093,101,0.010323258999960672,0.04845688599971254,0.026795515000230807,0.006947659999696043,32,22,4,3,4.693952365226635
1613,301,0.014598999000099866,0.0685274180000306,0.05056297200007975,0.01993790699998499,32,13,7,1,4.6939805941189405
2021,401,0.03169354300007399,0.14884355499998492,0.15124818099957338,0.040116364999448706,32,24,6,1,4.696336884760326
1041,101,0.009264264000194089,0.04354169899988847,0.02250221300027988,0.0044613370000661234,32,17,3,3,4.699963105431393
968,101,0.005142675999650237,0.024180120999972132,0.01658806099976573,0.004710920999968948,32,9,7,1,4.701855804568802
1825,401,0.010923936999915895,0.051693232000161515,0.03269280299991806,0.00470896199976778,32,5,3,1,4.732106382576127
1601,301,0.013726742000017111,0.06502645299997312,0.04365787899996576,0.013347853000141185,32,12,6,1,4.737209528662523
1623,301,0.01517789299987271,0.07192561499959993,0.05239820599990708,0.016371306000110053,32,14,7,1,4.7388405624023795
845,1,0.24969934299997476,1.1841410030001498,0.646882683000058,0.24100976399995488,1000,27,5,3,4.7422671953136435
1621,301,0.01541230299972085,0.07337460100006865,0.046686949000104505,0.013684083000043756,32,14,6,1,4.760781111129052
1175,101,0.013360525999814854,0.06360730599999442,0.03640755599963086,0.013251031999971019,32,30,5,3,4.760838458072374
2063,401,0.034428652999849874,0.16418051600066974,0.17317618299966853,0.05244380900057877,32,28,7,1,4.768717382041802
711,1,0.12659698900006333,0.6037134829998649,0.32440281000026516,0.0811900290000267,1000,14,3,3,4.768782320719831
2011,401,0.030739308999727655,0.1467205089993513,0.14875388499967812,0.04163111100024253,32,23,6,1,4.7730581387060855
701,1,0.11783572600006664,0.5628415010000936,0.29645031499967445,0.07701100300027974,1000,13,3,3,4.77649283545616
491,1,0.027100205999886384,0.12959058699971138,0.0651196839999102,0.018114649999915855,500,22,3,3,4.781904130184644
1976,401,0.040571071000158554,0.19405457399989245,0.15795323300062591,0.04085524399943097,32,20,3,3,4.783077429706849
496,1,0.026090869000199746,0.12504988299997422,0.07016975399983494,0.022698638000292704,500,22,6,1,4.792860023137476
1656,301,0.021887725999931718,0.10544592099995498,0.059881722000227455,0.014350289000049088,32,18,3,3,4.817582283343822
1313,201,0.010097912000219367,0.04866015200013862,0.034050758000375936,0.010712599999806116,32,13,7,1,4.818833041828997
1271,201,0.008983403999991424,0.04330986799959646,0.028031575000113662,0.008542688000034104,32,9,6,1,4.821097659599614
2102,401,0.09193314599997393,0.44427922500017303,0.24787092899987329,0.10551462799958244,32,32,6,3,4.832633759757324
958,101,0.004827057999591489,0.023379251999813278,0.01594434500020725,0.004125749000195356,32,8,7,1,4.843374991929215
708,1,0.12362305699980425,0.601752617999864,0.3584140850002768,0.12237997100010034,1000,13,7,1,4.86764065380471
1916,401,0.02971445200000744,0.14479123599994637,0.07325241600028676,0.01638066899977275,32,14,3,3,4.872754712081182
446,1,0.020584030999998504,0.10030506199973388,0.06311944299977768,0.021386171999893122,500,17,6,1,4.872955253504096
1991,401,0.027969585999926494,0.13635516300018935,0.1388792799998555,0.042527192999841645,32,21,6,1,4.875122677916924
1723,301,0.02503275700019003,0.12217017800003305,0.07158537199984494,0.0242569909996746,32,24,7,1,4.880412413187473
2053,401,0.03358084699993924,0.16413689799992426,0.16340734000004886,0.05162153000037506,32,27,7,1,4.887812925034954
1083,101,0.010029353999925661,0.04905695699972057,0.026415884000016376,0.009130313000241586,32,21,4,3,4.891337667419475
2083,401,0.036736073000611214,0.17972164200000407,0.1789658239995333,0.06207747000007657,32,30,7,1,4.892238808350959
421,1,0.020852816999649804,0.10226778200012632,0.05082406900010028,0.011873486000240518,500,15,3,3,4.9042669871338616
1155,101,0.012575354000091465,0.061914534000152344,0.03509439699973882,0.013305124999988038,32,28,5,3,4.923482392599207
1891,401,0.016722187000596023,0.08240935100002389,0.05591347900008259,0.01887950299988006,32,11,6,1,4.928144326880605
981,101,0.006833503000052588,0.033771442999750434,0.019883150999703503,0.0035079919998679543,32,11,3,3,4.942039682940147
1547,301,0.011290514999927836,0.05580735400008052,0.026125543000034668,0.006165618000068207,32,7,4,1,4.942852828275523
1591,301,0.013091491999603022,0.06487229300000763,0.04184975199996188,0.013095223000163969,32,11,6,1,4.9553017335208835
763,1,0.16764951300001485,0.8313022180000189,0.43495892000009917,0.131441741999879,1000,19,4,3,4.958572220844717
835,1,0.2668332560001545,1.3247751110002355,0.6324022110002261,0.234646881000117,1000,26,5,3,4.964805102852203
1478,201,0.023473746000036044,0.1166250679998484,0.060802630000125646,0.02681254400022226,32,30,4,3,4.968319415216869
753,1,0.16355590000011944,0.8130808419996356,0.41375316400035445,0.13358285200001774,1000,18,4,3,4.971271852614561
1346,201,0.014444203000039124,0.07182200700026442,0.03893395600016447,0.00904614599994602,32,17,3,3,4.972375907488276
1438,201,0.02130756399992606,0.10604767300037565,0.05638505700017049,0.029007566000018414,32,26,4,3,4.976996572707403
1545,301,0.011980322999988857,0.05971953800008123,0.031187508000130038,0.006244173999675695,32,7,3,1,4.984801995750597
1946,401,0.02987763300006918,0.14899566199983383,0.08165675399959582,0.01874000000043452,32,17,3,3,4.986862982067182
1758,301,0.04358059400010461,0.21735251799964317,0.15896284399968863,0.06187068500003079,32,28,4,3,4.9873693323023875
1847,401,0.012986994999664603,0.06483930300055363,0.03514545399957569,0.008547641999939515,32,7,4,1,4.992633245968612
1165,101,0.012933312999848567,0.06463799500033929,0.03571911100016223,0.013360217999888846,32,29,5,3,4.997790975993245
1569,301,0.011748414000066987,0.058815781000248535,0.03790240999978778,0.009492666999904031,32,9,5,1,5.006274123461531
1515,301,0.0072342290000051435,0.036238469000181794,0.022233114000300702,0.003181731999575277,32,4,3,1,5.009306313106211
1788,301,0.04177812099987932,0.209856727999977,0.1703993580003953,0.051535050999973464,32,31,4,3,5.023125094605935
897,1,0.30215551900028004,1.5178433609999047,0.8170056050003041,0.33263777500042124,1000,32,6,3,5.023384533970726
1145,101,0.012291837000248051,0.06178277800017895,0.0343356909997965,0.013368807999995624,32,27,5,3,5.026325845268869
691,1,0.10918523899999855,0.5500083219999397,0.2907552219999161,0.08060528200030603,1000,12,3,3,5.03738716915706
1527,301,0.009147658000074443,0.04612552100024914,0.022267547999945236,0.005630911000025662,32,5,4,1,5.042331162782186
1778,301,0.04086050299974886,0.20645930599994244,0.16313303800006906,0.049548546000096394,32,30,4,3,5.052784249895588
596,1,0.03524301099969307,0.17831602799969914,0.1709335870000359,0.06405194099988876,500,32,6,1,5.059613890573995
1418,201,0.018635438000274007,0.09438130699982139,0.052345413000239205,0.014970312000059494,32,24,4,3,5.06461436529872
825,1,0.23232981399996788,1.17690414100025,0.6179943000001913,0.22806313299997782,1000,25,5,3,5.065661271525026
1798,301,0.04491829800008418,0.22766667300038534,0.18048815999964063,0.06788433200017607,32,32,4,3,5.068461699059895
1336,201,0.01408263099983742,0.0713855600001807,0.037735632000021724,0.00884683899994343,32,16,3,3,5.06904995245596
2092,401,0.09139157499976136,0.46389914999963366,0.23612029100058862,0.09733335199962312,32,31,6,3,5.075950928746386
805,1,0.23236365599996134,1.1796279720001621,0.5852607260003424,0.2215407530002267,1000,23,5,3,5.076645772867158
1227,201,0.006042495000201598,0.030676920000132668,0.015356163999967976,0.003522755000176403,32,5,4,1,5.0768631168266065
948,101,0.004541557999800716,0.023098682999716402,0.015455065999958606,0.004273220999948535,32,7,7,1,5.086070243015717
902,101,0.002836548000232142,0.014438989000154834,0.007180965999850741,0.0013837410001542594,32,3,4,1,5.090338326364706
573,1,0.040497885000149836,0.20632329299996854,0.16193806799992672,0.06487175500024023,500,30,4,3,5.094668351179455
354,1,0.011840663000384666,0.0604819239997596,0.03788652799994452,0.008836926000185485,500,8,5,1,5.107984578042187
1135,101,0.012003383000319445,0.06132625899999766,0.03375768500018239,0.012968319000265183,32,26,5,3,5.109081248041956
1583,301,0.013994048999848019,0.07156758700011778,0.04582191800000146,0.016184858000087843,32,10,7,1,5.1141443767200645
2082,401,0.08731423600056587,0.4478083330004665,0.22880031400018197,0.09420812999996997,32,30,6,3,5.128697833392992
444,1,0.02123740499973792,0.10893756899986329,0.057271343000138586,0.01596590000008291,500,17,5,1,5.129514128548551
1869,401,0.014858409999760624,0.07623757900000783,0.04940648199954012,0.01245272100004513,32,9,5,1,5.130937899898848
1768,301,0.040720087999943644,0.20897257100023126,0.16889088800007812,0.06409117100020012,32,29,4,3,5.131928275806292
1559,301,0.010944250000193279,0.056259833999774855,0.036033634999967035,0.008459301999664603,32,8,5,1,5.140583776757776
815,1,0.2231894840001587,1.1479878159998407,0.605244594999931,0.1905152829999679,1000,24,5,3,5.143556924926734
2033,401,0.03171864499927324,0.16315203600061068,0.15599009499965177,0.04967857100018591,32,25,7,1,5.143726537005252
1185,101,0.013620197999898664,0.07005886599972655,0.037226215000373486,0.016218814999774622,32,31,5,3,5.1437479837112345
1303,201,0.009775168000032863,0.05036276900000303,0.033319630000278266,0.010857133000172325,32,12,7,1,5.1521128843855895
2043,401,0.03240561000075104,0.1671049900005528,0.15730006200010394,0.05069624399948225,32,26,7,1,5.156668552040215
738,1,0.15478383600020607,0.7985598670002219,0.42257052199965983,0.14878947599981984,1000,16,7,1,5.159194187428969
1903,401,0.017666005000137375,0.09141871000065294,0.06457093500011979,0.02146890699987125,32,12,7,1,5.174837774581296
1428,201,0.01947945600022649,0.10080584999968778,0.05416418799995881,0.018129350999970484,32,25,4,3,5.17498281258551
1215,201,0.005364015999930416,0.02781721800010928,0.015413607000027696,0.0018569869998827926,32,4,3,1,5.185893927324254
1193,101,0.015044750000015483,0.07805570100026671,0.03607819800026846,0.013135325999883207,32,32,4,3,5.188235165103201
1105,101,0.012136621000081504,0.06308633299977373,0.032079264000003604,0.010861977000331535,32,23,5,3,5.198014587367445
1936,401,0.028057239999725425,0.1459401539996179,0.078796212999805,0.017229994000445004,32,16,3,3,5.201514974425357
1593,301,0.013185035999867978,0.06872088799991616,0.047361225000258855,0.016354963000139833,32,11,7,1,5.212036432862547
1259,201,0.007557278999684058,0.039403522000156954,0.024479026999870257,0.005623897000077704,32,8,5,1,5.213982704860343
1646,301,0.020988998000120773,0.10947166300002209,0.05803859999969063,0.014076000999921234,32,17,3,3,5.215668847049877
1408,201,0.01879698000038843,0.09809659300026397,0.051049425000201154,0.014470953999989433,32,23,4,3,5.21874221275103
887,1,0.2931668510000236,1.5325341490001847,0.7880081640000753,0.3274632730003759,1000,31,6,3,5.227515129260167
1201,101,0.9247692870003448,4.856005358999937,2.7583172039999226,0.6867410550003115,500,4,3,1,5.251045236105605
340,1,0.013884501999655186,0.07303230600018651,0.028140261999851646,0.005647636000048806,500,7,3,1,5.259987430733938
332,1,0.010547346000294056,0.05552472299996225,0.02540628699989611,0.0067253520001031575,500,6,4,1,5.264331235404076
431,1,0.01827961700018932,0.09625714799994967,0.051656397999977344,0.012540192999949795,500,16,3,3,5.265818643735957
1470,201,0.022422971000196412,0.11807791899991571,0.06793810499993924,0.025745324999661534,32,29,5,3,5.265935499755202
936,101,0.00411277200009863,0.02171077000002697,0.012998242999856302,0.0031666029999541934,32,6,6,1,5.278865446347698
1063,101,0.009320883999862417,0.04922941099994205,0.02494106699987242,0.007001234999734152,32,19,4,3,5.281624682880799
528,1,0.02975874699995984,0.15721463999989282,0.1446797870003138,0.05635529800019867,500,25,7,1,5.2829724316048985
1053,101,0.008888931999990746,0.04701781599987953,0.024068747999990592,0.00682826299998851,32,18,4,3,5.2894786460205205
795,1,0.2164429790000213,1.1454964819999987,0.5800316199997724,0.1802229790000638,1000,22,5,3,5.2923707079446825
1073,101,0.009630782999920484,0.051106150999657984,0.025510908999876847,0.007040053999844531,32,20,4,3,5.306541638419216
471,1,0.02338733900023726,0.1245094250002694,0.060165703000166104,0.02142947099991943,500,20,3,3,5.323796135977944
